exporter,year,population,eci,leftDistance2Origin_cp,leftDistance2Origin_ccp,leftSimDirection2MostComplex_cp,leftSimDirection2MostComplex_ccp,leftDistance2MostComplex_cp,leftDistance2MostComplex_ccp,leftEntropyCommunities_cp,leftEntropyCommunities_ccp,rightDistance2Origin_cp,rightDistance2Origin_ccp,rightSimDirection2MostComplex_cp,rightSimDirection2MostComplex_cc,rightDistance2MostComplex_cp,rightDistance2MostComplex_ccp,rightEntropyCommunities_cp,rightEntropyCommunities_ccp,EntropyCommunities_ccp,EntropyCommunities_cp,GDPpcPPPconstant2011intUSD,GDPpcconst2010USD,incomeLevel,latitude,longitude,region,TotalExports,TotalImports,rY10yr,rX10yr,logpop,loggdppc
"JAM",1988,2393534,-.13349575,.85404199,0,-.0081056301,0,.19573386,.051032506,0,0,.90953618,0,-.0021167467,0,.53896064,.98301107,0,0,4.1827149,13.928165,,3869.7107,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",935.10602,1446.9517,.018231159,.040191315,14.688281,8.2609348
"JAM",1989,2407720,-.20054407,.73507392,0,-.0090193935,0,.19219974,.064857833,0,0,.75112724,0,-.0020001321,0,.51886821,.92545074,0,0,4.0564294,13.674546,,4122.8613,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1267.4236,2050.4468,.011946765,.0060190908,14.694191,8.3243027
"JAM",1990,2424242,-.48227158,.94073033,0,-.0094017554,0,.21525222,.10574175,0,0,.76725018,0,-.0034324143,0,.52852869,.97735906,0,0,3.9913399,13.609506,7286.1875,4266.7646,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1388.5077,1878.8585,.0085253147,-.0046346639,14.70103,8.3586111
"JAM",1991,2443689,-.45991033,.85778701,0,-.0099205729,0,.21267012,.30978346,0,0,.73676842,0,-.0029503996,0,.53533882,1.033444,0,0,3.9279428,13.467569,7577.9214,4437.603,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1321.3572,1725.3352,.005157101,-.0067422753,14.70902,8.3978701
"JAM",1992,2465362,-.29800195,.74292582,0,-.0096953241,0,.19857663,.3246395,0,0,.71073633,0,-.0024466615,0,.50998521,1.0202688,0,0,4.0485997,13.266093,7658.1909,4484.6084,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1333.9045,1716.0916,.0053960076,-.015780337,14.717849,8.4084063
"JAM",1993,2488782,-.58530354,.96834958,0,-.0097027039,0,.21745515,.38594344,0,0,.74654537,0,-.0033662557,0,.50991195,1.0117922,0,0,3.947619,13.279081,8300.5186,4860.7534,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1468.3137,2101.9875,.00029691614,-.019856315,14.727304,8.4889488
"JAM",1994,2513049,-.59408695,1.0227435,0,-.0097600678,0,.23497562,.1641598,0,0,.74396229,0,-.0034246973,0,.50540239,1.0198812,0,0,3.850167,13.36676,8334.085,4880.4097,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1594.6254,2029.2522,.00061065058,-.011449974,14.737007,8.4929848
"JAM",1995,2537440,-.62212634,1.0131142,0,-.0097636348,0,.24713196,.45744395,0,0,.75026715,0,-.003134374,0,.50258034,1.0362818,0,0,3.75545,13.275314,8447.9395,4947.082,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1766.2417,2712.5764,-.00043733462,-.013335831,14.746666,8.5065536
"JAM",1996,2561993,-.81901485,1.0613711,0,-.0098677007,0,.23819417,.61588544,0,0,.7799291,0,-.003952079,0,.51036519,1.0231987,0,0,3.7911396,13.038897,8357.4619,4894.0991,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1810.6355,2746.8374,.0029345495,.0096885748,14.756296,8.4957857
"JAM",1997,2586827,-.62126547,.9439401,0,-.0098983264,0,.22570398,.14253694,0,0,.73018008,0,-.0035328513,0,.50777149,.96586186,0,0,3.85128,12.955112,8182.8306,4791.8354,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1530.9772,2973.4399,.0059325248,.039673943,14.765943,8.4746685
"JAM",1998,2611367,-.62305892,.91322744,0,-.009889612,0,.24281709,.011996561,0,0,.60587358,0,-.0033803615,0,.49246192,.71017087,0,0,,12.905599,7916.6958,4635.9883,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1386.7338,2848.0542,.0079098288,.058111966,14.775384,8.4416046
"JAM",1999,2634882,-.7796582,1.072372,0,-.0098866541,0,.24996378,.014440662,0,0,.57059801,0,-.004099464,0,.49628985,.73437732,0,0,,12.838332,7928.2446,4642.751,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1345.8108,2701.4824,.0028082901,-.0034519334,14.784348,8.4430628
"JAM",2000,2656864,-.66111422,1.0352595,0,-.0099964943,0,.24244091,.020569459,0,0,.64267343,0,-.0041703498,0,.49676183,.7356956,0,0,,12.604106,7931.7383,4644.7969,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1325.4807,3143.2703,.00081366231,.00073355203,14.792657,8.4435034
"JAM",2001,2677011,-.79455423,.9614777,0,-.0090831192,0,.23379776,.017185749,0,0,.56522048,0,-.002887272,0,.4844867,.70999491,0,0,4.2016115,12.610652,7977.918,4671.8394,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1234.9226,3286.0134,.0015131718,.031448614,14.800212,8.4493084
"JAM",2002,2695446,-.8693307,1.0327902,0,-.0089839716,0,.2421198,.021767655,0,0,.55140662,0,-.0031844694,0,.48273087,.70837885,0,0,4.185894,12.798133,8081.6069,4732.5596,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1137.7455,3488.2939,-.00080845208,.043229394,14.807075,8.4622211
"JAM",2003,2712511,-.71480966,.99429458,0,-.0085351132,0,.23920095,.022769984,0,0,.50271052,0,-.0023418781,0,.47308168,.67805624,0,0,4.0841012,12.736738,8325.1973,4875.2051,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1201.4794,3454.7251,-.0036492813,.024882119,14.813385,8.4919176
"JAM",2004,2728777,-.7764433,1.2170179,0,-.0078516062,0,.25835901,.016120033,0,0,.59233874,0,-.0026849883,0,.47874624,.67174864,0,0,,12.777907,8385.1172,4910.2939,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1421.1672,3549.0718,-.0040325671,.0066071833,14.819365,8.4990892
"JAM",2005,2744673,-.7297163,1.0971234,0,-.008751059,0,.23930357,.00718304,0,0,.542454,0,-.0028598588,0,.47059461,.67592478,0,0,4.6097074,12.691037,8411.0654,4925.4893,"Upper middle income",17.992701,-76.792,"Latin America & Caribbean",1544.3428,4652.0264,-.0036947581,-.019122204,14.825172,8.5021791
"JOR",1975,2062918,.95785546,.064646438,0,.0080795297,0,.078742951,.0076063327,0,0,.74571735,0,.0040725684,0,.51050937,.7407549,0,0,4.7060304,12.714843,,1663.0112,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",153.21552,697.65808,.066867672,.19381975,14.539632,7.4163852
"JOR",1976,2120069,.81094313,.043168288,0,-.0046645552,0,.082817681,.0087362519,0,0,1.0545052,0,.0028442477,0,.53761685,.72158229,0,0,4.7534804,12.628366,,2011.5542,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",209.05539,978.19263,.049772639,.15034376,14.566959,7.6066628
"JOR",1977,2176135,.77966017,.073427603,0,-.0011260293,0,.080821522,.012487937,0,0,1.1669683,0,.0015725554,0,.55043554,.73239088,0,0,4.7858229,12.749184,,2087.3057,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",249.18982,1305.6007,.044911198,.1490078,14.59306,7.6436296
"JOR",1978,2234594,1.000603,.52571613,0,-.00075050863,0,.12339698,.33905596,0,0,1.5156963,0,.0024409774,0,.55872941,.91432434,0,0,4.9941282,13.690186,,2459.6506,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",281.09042,1493.9888,.021974921,.14133462,14.61957,7.8077745
"JOR",1979,2299655,.72360194,.19876048,0,-.0046010106,0,.11410794,.24733692,0,0,1.4511846,0,.00063462224,0,.57829148,.9734264,0,0,5.2658272,13.767369,,2608.0386,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",420.02216,1896.0807,-.0028475036,.094592765,14.64827,7.8663535
"JOR",1980,2374422,.82541966,.28890464,0,-.00091486541,0,.088426523,.28709888,0,0,1.4863789,0,.00036932601,0,.5940097,.96005893,0,0,5.2177544,13.59615,,3006.136,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",550.38556,2604.293,-.020633731,.06492953,14.680264,8.0084105
"JOR",1981,2461193,.88610888,.2059219,0,.00114773,0,.082415909,.26008993,0,0,1.0944086,0,.0018616909,0,.58992738,.90809488,0,0,4.8341613,13.631636,,3036.6777,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",745.03186,3510.1633,-.025009602,.041991655,14.716157,8.0185194
"JOR",1982,2559718,.88284564,.2250881,0,-.00040746585,0,.094027817,.10676395,0,0,1.0319227,0,.0024457038,0,.54520684,1.0966309,0,0,4.8502264,13.797327,,3135.4219,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",738.79761,3618.8018,-.01683514,.053448472,14.755407,8.050519
"JOR",1983,2667470,1.0015211,.16889454,0,.0081054233,0,.077006623,.045527667,0,0,.7960611,0,.0065248553,0,.50638336,.92159069,0,0,4.8369651,13.948619,,3068.6533,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",661.1687,2995.1411,-.015601378,.064401768,14.796641,8.0289946
"JOR",1984,2780428,.82197428,.084696464,0,.0069662211,0,.079230741,.066850007,0,0,.65666163,0,.0054317648,0,.52585441,.98545533,0,0,4.6038618,14.013823,,3198.3652,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",852.43866,2811.5671,-.019615371,.049704105,14.838116,8.0703955
"JOR",1985,2895985,.57584196,.068656988,0,-.0098388493,0,.10334989,.040968373,0,0,.54250097,0,.0040417076,0,.52428341,.96747261,0,0,4.5935922,14.105088,,3176.8794,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",900.92847,2729.9905,-.016935105,.067532219,14.878836,8.0636549
"JOR",1986,3011300,.81014806,.17301527,0,.0065668612,0,.10063031,.040907264,0,0,.58946925,0,.0064974702,0,.50625241,1.0231071,0,0,4.2374487,14.257504,,3269.5217,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",848.27722,2564.1128,-.020759366,.021368701,14.917882,8.0923986
"JOR",1987,3127917,.91757023,.31510818,0,.0045674271,0,.10319563,.056155395,0,0,.74497843,0,.0063593742,0,.47972897,.96182793,0,0,4.0796738,14.150854,,3238.7683,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",999.44769,3190.9031,-.019022757,.051015384,14.955878,8.0829487
"JOR",1988,3252672,.73584241,.087634586,0,.0039184866,0,.11685444,.051032506,0,0,.72208637,0,.005468165,0,.47669125,.98301107,0,0,4.1827149,13.928165,,3056.8618,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1054.3285,2973.3081,-.012358562,.032325599,14.994987,8.0251446
"JOR",1989,3395023,.72210586,.1133573,0,.0047836713,0,.11825785,.064857833,0,0,.79179877,0,.0056988187,0,.4581196,.92545074,0,0,4.0564294,13.674546,,2534.719,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1037.0458,2452.0754,.0079291658,.058489282,15.037821,7.8378382
"JOR",1990,3560582,.76890868,.23144749,0,.0043695527,0,.11617497,.10574175,0,0,.78604198,0,.006018931,0,.45430374,.97735906,0,0,3.9913399,13.609506,6283.2344,2440.3945,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1032.4659,2606.7266,.014203655,.026245557,15.085435,7.7999148
"JOR",1991,3753433,.73171437,.3207168,0,.00047027858,0,.12980597,.30978346,0,0,.84868687,0,.0049392548,0,.47282755,1.033444,0,0,3.9279428,13.467569,6069.1143,2357.2307,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1124.1318,2496.7043,.021171436,.073612228,15.138182,7.7652426
"JOR",1992,3968198,.67404675,.16136901,0,.0024660134,0,.12273289,.3246395,0,0,.75086343,0,.0054750121,0,.45120478,1.0202688,0,0,4.0485997,13.266093,6812.126,2645.8149,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1243.5363,3223.5166,.013318659,.08354719,15.193823,7.8807344
"JOR",1993,4189431,.8773455,.37550035,0,.0048151514,0,.1092274,.38594344,0,0,.88422191,0,.0063939807,0,.42879927,1.0117922,0,0,3.947619,13.279081,6751.2002,2622.1516,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1234.1506,3429.8152,.016291417,.095947057,15.248075,7.8717504
"JOR",1994,4395953,.95602566,.37197536,0,.0066844644,0,.11268209,.1641598,0,0,.83541602,0,.0069838245,0,.42099097,1.0198812,0,0,3.850167,13.36676,6754.8579,2623.572,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1384.6248,3285.1162,.022025272,.11148589,15.296195,7.872292
"JOR",1995,4572904,.62799865,.28529501,0,.0013804054,0,.14606416,.45744395,0,0,.86668074,0,.0050644367,0,.43654031,1.0362818,0,0,3.75545,13.275314,6895.1836,2678.0742,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1731.8099,3799.4141,.024687685,.098608427,15.335659,7.8928533
"JOR",1996,4716373,.24214323,.48220962,0,-.0042850613,0,.15956542,.61588544,0,0,.80625862,0,.0026906694,0,.45940474,1.0231987,0,0,3.7911396,13.038897,6824.9849,2650.8093,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1048.0048,3056.6021,.029850617,.17380235,15.36655,7.8826203
"JOR",1997,4832267,.52382272,.42005703,0,.00011530103,0,.13793637,.14253694,0,0,1.0650065,0,.0045517082,0,.43924209,.96586186,0,0,3.85128,12.955112,6881.6475,2672.8169,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1643.8069,3918.4902,.032697547,.13477725,15.390826,7.8908882
"JOR",1998,4927912,.27923408,.23597753,0,-.0091864113,0,.17405285,.011996561,0,0,.79019958,0,.0022830125,0,.45714855,.71017087,0,0,,12.905599,6950.1162,2699.4099,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1449.2487,3764.175,.034055758,.18484074,15.410426,7.9007883
"JOR",1999,5014899,.36860093,.26252437,0,-.002614032,0,.1524068,.014440662,0,0,1.0945389,0,.0039116624,0,.43905893,.73437732,0,0,,12.838332,7062.4136,2743.0261,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1830.8914,3641.2673,.032764226,.13401248,15.427924,7.9168172
"JOR",2000,5103130,.7541132,.12571058,0,.0083745923,0,.12859166,.020569459,0,0,1.5705074,0,.0058786478,0,.39516929,.7356956,0,0,,12.604106,7234.9404,2810.0352,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",1337.7921,3928.8257,.027315991,.18111244,15.445365,7.9409523
"JOR",2001,5193482,.37758017,.14502129,0,-.0056584943,0,.15165858,.017185749,0,0,1.0921232,0,.003925527,0,.43404636,.70999491,0,0,4.2016115,12.610652,7483.6226,2906.6228,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",2287.1348,4796.0566,.021020839,.13433409,15.462914,7.9747472
"JOR",2002,5287488,.16591333,.30305892,0,-.0093913525,0,.173821,.021767655,0,0,.88632935,0,.0015829058,0,.45676577,.70837885,0,0,4.185894,12.798133,7775.7642,3020.0898,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",2774.1936,4898.5356,.014324281,.1166117,15.480854,8.0130415
"JOR",2003,5396774,-.06970498,.44410706,0,-.0099067884,0,.19275013,.022769984,0,0,1.0114976,0,.000090517162,0,.46890086,.67805624,0,0,4.0841012,12.736738,7935.3042,3082.0549,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",3085.0623,5509.3286,.0098981932,.1017864,15.501312,8.0333519
"JOR",2004,5535595,.15610106,.29441643,0,-.009600128,0,.18001893,.016120033,0,0,1.0014949,0,.0016007583,0,.45428491,.67174864,0,0,,12.777907,8399.0957,3262.1907,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",3984.4797,8410.8691,.0026245532,.080374047,15.52671,8.0901546
"JOR",2005,5714111,.14951929,.32630396,0,-.009704805,0,.16917986,.00718304,0,0,.99699104,0,.00096901163,0,.45352933,.67592478,0,0,4.6097074,12.691037,8799.5605,3417.7302,"Lower middle income",31.949699,35.9263,"Middle East & North Africa",4435.3662,10629.218,-.0035628788,.069422796,15.55845,8.1367321
"JPN",1962,95832000,2.1283033,.76717854,.035100251,.0098426798,-.008771834,.03040676,.017219054,0,0,3.5572934,2.9549129,.0070721279,.0050181854,.38510057,.94837034,0,0,4.2483263,14.991931,,10138.397,"High income",35.669998,139.77,"East Asia & Pacific",4769.3145,5236.7388,.07226865,.19232495,18.378107,9.2240849
"JPN",1963,96812000,2.0566366,.7331512,1.3345391,.0099791884,-.0099848416,.033421639,.56395179,0,0,3.0625679,3.5264878,.0082174698,.00043594444,.34704813,1.0629942,0,0,4.0650878,14.945067,,10886.164,"High income",35.669998,139.77,"East Asia & Pacific",5431.2593,6354.7358,.072035134,.20889051,18.388281,9.295248
"JPN",1964,97826000,2.0474308,.69557524,1.4060502,.0098782293,.0099998731,.034251928,.15303853,0,0,2.7777138,3.9662285,.0087308353,.0093414187,.37278056,.61003286,0,0,3.9184909,15.044896,,12031.295,"High income",35.669998,139.77,"East Asia & Pacific",6651.1709,7508.3389,.058036909,.23246814,18.398701,9.3952665
"JPN",1965,98883000,2.0413187,.66996342,.13204864,.009965336,.0099210981,.03247489,.035048258,0,0,2.9807489,3.7518685,.0080412123,.0087604197,.34958199,.72446847,0,0,4.0672078,,,12595.39,"High income",35.669998,139.77,"East Asia & Pacific",8241.2461,7499.5317,.054721665,.2106971,18.409449,9.4410858
"JPN",1966,99790000,1.8748795,.63290936,.027666399,.0099749798,.0099008391,.032170128,.0041400972,0,0,2.8050516,3.6971347,.0079565467,.0086076036,.40986538,.69673324,0,0,4.3785543,14.648263,,13808.698,"High income",35.669998,139.77,"East Asia & Pacific",9745.209,9007.0273,.048372027,.21150778,18.418579,9.5330544
"JPN",1967,100725000,2.059916,.74554688,.030786017,.0099817449,.0098728882,.02626125,.0043150559,0,0,3.0302963,3.7838953,.008805979,.0087387478,.29702157,.59389985,0,0,4.2011948,14.33828,,15196.61,"High income",35.669998,139.77,"East Asia & Pacific",10361.507,10884.083,.041846022,.22690861,18.427904,9.628828
"JPN",1968,101061000,1.9332381,.69904637,.026426818,.0098990221,.0099383779,.027579237,.0031050523,0,0,3.0776458,4.0033684,.0064517041,.0092372512,.43410936,.54535484,0,0,3.9909399,,,17097.275,"High income",35.669998,139.77,"East Asia & Pacific",12844.311,12143.601,.034007758,.22564726,18.431234,9.7466745
"JPN",1969,103172000,2.0360725,.79838723,.033765037,.0094261682,.009972454,.026659703,.0034163303,0,0,3.1346483,4.0843186,.0021779709,.0093933353,.59829932,.46241364,0,0,3.8447199,13.916926,,18837.178,"High income",35.669998,139.77,"East Asia & Pacific",15847.823,14138.071,.028650228,.20657909,18.451908,9.8435879
"JPN",1970,104345000,2.0424213,.98961741,.049208496,.0038013994,.0097252782,.13359551,.0038643279,0,0,3.1301339,3.8793027,.0051375465,.0075033861,.51278448,.56100178,0,0,3.7850387,13.76688,,18435.455,"High income",35.669998,139.77,"East Asia & Pacific",19151.594,17623.83,.032928299,.21159747,18.463213,9.822031
"JPN",1971,105697000,2.1658351,.8312245,.02555206,.0093299197,.0099995891,.047421087,.0018982408,0,0,2.9916985,4.3107419,.0056106583,.0096202586,.49009258,.3715955,0,0,4.0909529,13.702551,,19054.842,"High income",35.669998,139.77,"East Asia & Pacific",23023.047,17431.34,.032978501,.20810507,18.476088,9.8550768
"JPN",1972,107188000,2.316654,.96397126,.05122913,.0076238997,.0099979164,.084973395,.0027454512,0,0,2.7557259,4.2429442,.0077238427,.0093520628,.41869369,.40267968,0,0,4.406436,13.480901,,20370.674,"High income",35.669998,139.77,"East Asia & Pacific",27695.057,21014.055,.028818635,.17515935,18.490095,9.9218512
"JPN",1973,108079000,2.3826036,1.0299509,.055009343,.0093137249,.009893667,.044177972,.0018154987,0,0,2.8477111,4.2628202,.0079926793,.0085925581,.40779817,.47016841,0,0,4.7021527,13.175757,,21825.543,"High income",35.669998,139.77,"East Asia & Pacific",36205.141,35645.281,.024132634,.15076351,18.498373,9.9908361
"JPN",1974,110162000,1.9142499,.79410809,.059163842,.0099823494,.0099656293,.0084854448,.0026553627,0,0,2.9206212,4.1665277,.0096869953,.0093601532,.28400105,.42426991,0,0,4.985538,12.708125,,21150.496,"High income",35.669998,139.77,"East Asia & Pacific",53784.25,57148.484,.031197274,.12127979,18.517462,9.9594183
"JPN",1975,111940000,2.0307829,.84156573,.052626844,.009994912,.0099240448,.0026949602,.0024699753,0,0,2.9395289,4.1875572,.0099022081,.0094498498,.24864259,.37123346,0,0,4.7060304,12.714843,,21458.051,"High income",35.669998,139.77,"East Asia & Pacific",55763.23,54452.938,.035419222,.12229483,18.533474,9.973855
"JPN",1976,112771000,2.0520678,.7952072,.064713195,.0099650947,.0097923111,.0067997719,.0027346411,0,0,2.8139167,4.2230239,.0095720636,.0092554418,.29993618,.36734957,0,0,4.7534804,12.628366,,22146.596,"High income",35.669998,139.77,"East Asia & Pacific",66382.445,59829.402,.034409203,.12243176,18.540871,10.005439
"JPN",1977,113863000,2.039952,.85762316,.10189855,.0099816667,.0099976277,.0078887446,.0023111799,0,0,3.0829558,4.7890258,.009791323,.0098202191,.26231703,.27725023,0,0,4.7858229,12.749184,,22897.186,"High income",35.669998,139.77,"East Asia & Pacific",80083.867,66524.5,.034616586,.11088858,18.550507,10.03877
"JPN",1978,114898000,2.4221718,1.1064174,.036923114,.009527198,.0034147098,.03370066,.33781296,0,0,2.8625252,3.8901389,.0095161796,.0010535867,.31612775,.95518154,0,0,4.9941282,13.690186,,23887.18,"High income",35.669998,139.77,"East Asia & Pacific",98257.516,73786.328,.036940288,.10440315,18.559555,10.081098
"JPN",1979,115870000,2.4330668,1.0719454,.070545159,.0099614104,-.0012743097,.0099345008,.24833447,0,0,2.9485757,3.9482973,.0098156445,.0005551955,.28527284,1.0299383,0,0,5.2658272,13.767369,,24985.791,"High income",35.669998,139.77,"East Asia & Pacific",103640.04,103410.52,.037277337,.10265505,18.56798,10.126062
"JPN",1980,116782000,2.1169748,.82459146,.078529812,.0098934788,-.00069188076,.012018996,.2877489,0,0,2.9656641,4.0190825,.0097268019,.00057051174,.30016622,1.0194197,0,0,5.2177544,13.59615,,25489.166,"High income",35.669998,139.77,"East Asia & Pacific",130553.49,132204.25,.040484037,.081975922,18.575819,10.146008
"JPN",1981,117648000,2.2539515,.90576208,.12204698,.0098362779,-.00024251887,.017718639,.26067162,0,0,3.0373855,4.0812254,.0096088368,.0013919311,.31982321,.94235158,0,0,4.8341613,13.631636,,26358.348,"High income",35.669998,139.77,"East Asia & Pacific",152478.95,135436.8,.040074963,.074772224,18.583208,10.179541
"JPN",1982,118449000,2.3186393,.95250571,.20395529,.009880621,-.0048751906,.015141103,.11805791,0,0,3.1261492,3.7804372,.0097473115,-.00085920619,.26580605,1.1902761,0,0,4.8502264,13.797327,,27064.102,"High income",35.669998,139.77,"East Asia & Pacific",139113.69,124523.69,.037919197,.092692763,18.589993,10.205963
"JPN",1983,119259000,2.3945346,.98636216,.22016759,.0095812818,.0028923992,.028591538,.044470824,0,0,3.0808969,3.8819733,.0093678199,.0023399841,.28711385,.91246724,0,0,4.8369651,13.948619,,27703.02,"High income",35.669998,139.77,"East Asia & Pacific",147445.34,119145.05,.035421629,.093667276,18.596807,10.229297
"JPN",1984,120018000,2.3178353,.96413428,.29563272,.009803378,-.00004200908,.021318924,.073208712,0,0,3.106292,4.0860915,.0094109001,.0005890191,.28626269,1.044341,0,0,4.6038618,14.013823,,28756.639,"High income",35.669998,139.77,"East Asia & Pacific",168964.34,126984.88,.032099593,.088596992,18.603153,10.266623
"JPN",1985,120754000,2.4096794,1.0876268,.21573287,.0098609943,.004961893,.020983046,.035591118,0,0,2.9441087,4.0199823,.0093707554,.00089554052,.2870079,1.013877,0,0,4.5935922,14.105088,,30391.525,"High income",35.669998,139.77,"East Asia & Pacific",176773.66,122876.06,.028795922,.095910467,18.609266,10.321919
"JPN",1986,121492000,2.6402729,1.2562387,.18429555,.0088991653,.0088108145,.057303712,.026163969,0,0,2.9093306,3.97927,.0088319611,.0078825764,.31653482,.75050652,0,0,4.2374487,14.257504,,31062.094,"High income",35.669998,139.77,"East Asia & Pacific",210694.25,117344.98,.02943111,.069783859,18.615358,10.343743
"JPN",1987,122091000,2.7351196,1.3294224,.22683573,.0092838407,-.0016022008,.050350167,.06384474,0,0,2.9083467,3.8269806,.0091167577,.00040289169,.28478834,1.0207403,0,0,4.0796738,14.150854,,32179.291,"High income",35.669998,139.77,"East Asia & Pacific",229218.7,141482.97,.026654363,.063748851,18.620277,10.379079
"JPN",1988,122613000,2.690696,1.4074709,.19277401,.0087325424,-.0019619437,.068642311,.057982381,0,0,3.0870926,3.8596425,.0089938352,-.00078681525,.27071598,1.0839667,0,0,4.1827149,13.928165,,34332.258,"High income",35.669998,139.77,"East Asia & Pacific",265241.91,177045.98,.018592931,.039089371,18.624544,10.443841
"JPN",1989,123116000,2.5702314,1.4876848,.21195702,.0084872581,.0089295311,.078731,.046911594,0,0,3.0593975,3.738203,.0084851896,.006922029,.28867239,.71920949,0,0,4.0564294,13.674546,,36028.152,"High income",35.669998,139.77,"East Asia & Pacific",275374.84,197202.08,.013252838,.043399651,18.628637,10.492056
"JPN",1990,123537000,2.6394072,1.4503281,.27061346,.0086530438,.0082441717,.072705396,.084826127,0,0,3.0917828,3.751503,.0086095026,.0057414309,.27951598,.8215484,0,0,3.9913399,13.609506,30447.258,37906.164,"High income",35.669998,139.77,"East Asia & Pacific",287054.56,218056.72,.010715827,.05528922,18.632051,10.542869
"JPN",1991,123921000,2.8215563,1.6689225,.68817002,.0073831016,.0028576425,.11263631,.29751894,0,0,3.3321075,3.9186156,.0076546129,.0042290008,.33231798,.93757182,0,0,3.9279428,13.467569,31361.943,39044.926,"High income",35.669998,139.77,"East Asia & Pacific",313598.69,218740.27,.0078943698,.029831151,18.635155,10.572468
"JPN",1992,124229000,2.825917,1.5500033,.79287821,.0084167002,.0010878224,.083833486,.32569504,0,0,3.2740443,4.1277013,.0080326861,.0031010562,.29768956,.97474819,0,0,4.0485997,13.266093,31540.414,39267.121,"High income",35.669998,139.77,"East Asia & Pacific",337559.66,217799.34,.0072072577,.025504971,18.637638,10.578143
"JPN",1993,124536000,2.7691886,1.6408011,.61430985,.0083337296,.00067562104,.091841936,.38668135,0,0,3.2635484,3.7450671,.0080005219,.0024896997,.29361925,.98757166,0,0,3.947619,13.279081,31516.484,39237.328,"High income",35.669998,139.77,"East Asia & Pacific",360980.09,217956.92,.0085967528,.030883538,18.640106,10.577384
"JPN",1994,124961000,2.981513,1.7847145,.57077563,.0084001897,.00018681333,.098115049,.1727895,0,0,3.2487371,3.6405904,.0080523761,.0026258668,.28753456,.98878789,0,0,3.850167,13.36676,31680.537,39441.57,"High income",35.669998,139.77,"East Asia & Pacific",394881.13,246680.52,.010240022,.040307172,18.643513,10.582576
"JPN",1995,125439000,3.1588423,2.0222313,.86618841,.0090735992,.00033100141,.092410445,.46274692,0,0,3.3967698,3.6582882,.0087264339,.0017694822,.24300043,1.0361216,0,0,3.75545,13.275314,32425.238,40368.707,"High income",35.669998,139.77,"East Asia & Pacific",441741.59,304321.59,.009549493,.034054302,18.647329,10.60581
"JPN",1996,125757000,3.06371,1.7868794,.88372266,.0089070136,-.0032803391,.085386865,.65025568,0,0,3.371031,3.571399,.0083200866,.00076426315,.26947275,1.0576522,0,0,3.7911396,13.038897,33345.863,41514.863,"High income",35.669998,139.77,"East Asia & Pacific",413631,315431.28,.0080836471,.049891651,18.649862,10.633807
